symbol_stack_unwind,num_filesystem_inputs,exit_status,perc_cpu_used,avg_size_unshared_data_area_Kb,num_waits,avg_size_unshared_text_area_Kb,max_resident_size_Kb,cpu_sec_user_mode,num_swapped,symbol_ro_data_local,avg_total_memory_used_Kb,symbol_unique_global,elapsed_real_time_sec,num_major_page_faults,symbol_ro_data_global,num_signals,num_involuntary_context_switch,symbol_text_global,FileName,num_minor_page_faults,symbol_text_local,FileSize,symbol_debug,num_socket_msg_sent,cpu_sec_kernel_mode,num_socket_msg_recv,num_filesystem_outputs
0,128,0,93%,0,1519,0,143616,11.12,0,2,0,0,12.92,0,0,0,264,1,packages/teuchos/parameterlist/test/Conditions/CMakeFiles/TeuchosParameterList_Conditions_Serialization_test.dir/cxx_main.cpp.o,19207,3,8024,0,0,0.90,0,32384
0,128,0,98%,0,1940,0,355328,83.16,0,3,0,0,86.02,0,4,0,571,4,packages/teuchos/parameterlist/test/Conditions/CMakeFiles/TeuchosParameterList_Conditions_Serialization_test.dir/Condition_Serialization_UnitTests.cpp.o,30842,3,3165912,0,0,1.33,0,41216
0,128,0,96%,0,2189,0,259456,41.65,0,3,0,0,44.48,0,3,0,329,3,packages/teuchos/parameterlist/test/Conditions/CMakeFiles/TeuchosParameterList_Conditions_test.dir/Condition_UnitTests.cpp.o,22082,3,1128448,0,0,1.08,0,39808
0,0,0,93%,0,1520,0,143616,11.01,0,2,0,0,12.91,0,0,0,172,1,packages/teuchos/parameterlist/test/Conditions/CMakeFiles/TeuchosParameterList_Conditions_test.dir/cxx_main.cpp.o,27804,3,8024,0,0,1.02,0,32384
0,0,0,97%,0,219,0,49024,0.35,0,4,0,0,0.59,0,2,0,39,8,packages/teuchos/parameterlist/test/XMLParser/TeuchosParameterList_XMLParser_ParseWithoutFailing.exe,6607,6,81400,0,0,0.22,0,1024
0,0,0,95%,0,223,0,49024,0.35,0,5,0,0,0.53,0,3,0,34,7,packages/teuchos/parameterlist/test/XMLParser/TeuchosParameterList_XMLParser_ordered.exe,6610,6,158600,0,0,0.15,0,1024
0,128,0,93%,0,1869,0,223296,19.88,0,3,0,0,22.51,0,1,0,252,1,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_test.dir/XMLParser_test.cpp.o,24083,3,229400,0,0,1.15,0,37888
0,0,0,92%,0,1341,0,143616,11.32,0,2,0,0,13.32,0,0,0,219,1,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_test.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,17965,3,8112,0,0,0.98,0,32384
0,128,0,93%,0,2066,0,181376,14.03,0,2,0,0,16.10,0,1,0,198,3,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ParseFileForError.dir/XMLParser_ParseFileForError.cpp.o,19543,3,46304,0,0,1.04,0,36992
0,0,0,92%,0,1712,0,143616,10.86,0,2,0,0,12.85,0,0,0,212,1,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ParseFileForError.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,17945,3,8112,0,0,1.01,0,32384
0,128,0,90%,0,1586,0,180992,13.81,0,2,0,0,16.05,0,1,0,282,3,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ParseWithoutFailing.dir/XMLParser_ParseWithoutFailing.cpp.o,19482,3,35680,0,0,0.78,0,36992
0,0,0,91%,0,1525,0,143616,11.04,0,2,0,0,13.07,0,0,0,218,1,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ParseWithoutFailing.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,17947,3,8112,0,0,0.93,0,32384
0,128,0,92%,0,1708,0,219712,18.20,0,3,0,0,20.80,0,2,0,318,2,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ordered.dir/XMLParser_ordered.cpp.o,20636,3,161184,0,0,0.98,0,37888
0,0,0,92%,0,1280,0,143616,11.53,0,2,0,0,13.51,0,0,0,212,1,packages/teuchos/parameterlist/test/XMLParser/CMakeFiles/TeuchosParameterList_XMLParser_ordered.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,23546,3,8112,0,0,0.97,0,32384
0,0,0,97%,0,248,0,49024,0.39,0,5,0,0,0.58,0,2,0,35,6,packages/teuchos/parameterlist/test/XMLParser/TeuchosParameterList_XMLParser_test.exe,6616,6,165008,0,0,0.17,0,1024
0,0,0,96%,0,195,0,49024,0.35,0,4,0,0,0.52,0,2,0,34,8,packages/teuchos/parameterlist/test/XMLParser/TeuchosParameterList_XMLParser_ParseFileForError.exe,6607,6,82288,0,0,0.15,0,1024
0,0,0,97%,0,204,0,49024,0.37,0,5,0,0,0.53,0,7,0,14,11,packages/teuchos/parameterlist/test/Validators/TeuchosParameterList_Validator_SerializationTest.exe,6737,6,2003400,0,0,0.14,0,1024
0,0,0,97%,0,225,0,49024,0.44,0,5,0,0,0.75,0,8,0,33,12,packages/teuchos/parameterlist/test/Validators/TeuchosParameterList_Validator_UnitTest.exe,6771,6,2437480,0,0,0.28,0,1024
0,0,0,88%,0,1378,0,143616,10.56,0,2,0,0,13.11,0,0,0,227,1,packages/teuchos/parameterlist/test/Validators/CMakeFiles/TeuchosParameterList_Validator_SerializationTest.dir/cxx_main.cpp.o,18082,3,8024,0,0,1.00,0,32384
0,128,0,98%,0,1898,0,372160,98.66,0,3,0,0,101.38,0,6,0,392,6,packages/teuchos/parameterlist/test/Validators/CMakeFiles/TeuchosParameterList_Validator_SerializationTest.dir/Validator_SerializationTest.cpp.o,35925,3,3522176,0,0,1.27,0,40832
0,128,0,98%,0,1708,0,389376,120.77,0,3,0,0,123.29,0,7,0,622,7,packages/teuchos/parameterlist/test/Validators/CMakeFiles/TeuchosParameterList_Validator_UnitTest.dir/Validator_UnitTest.cpp.o,37244,3,4567400,0,0,1.25,0,41472
0,128,0,88%,0,1407,0,143616,10.86,0,2,0,0,13.25,0,0,0,251,1,packages/teuchos/parameterlist/test/Validators/CMakeFiles/TeuchosParameterList_Validator_UnitTest.dir/cxx_main.cpp.o,17949,3,8024,0,0,0.92,0,32512
0,0,0,86%,0,272,0,49024,0.46,0,4,0,0,0.65,0,17,0,40,21,packages/teuchos/parameterlist/test/yaml/TeuchosParameterList_YamlParser_test.exe,6627,6,322120,0,0,0.11,0,1024
0,0,0,90%,0,1407,0,143616,11.09,0,2,0,0,13.39,0,0,0,367,1,packages/teuchos/parameterlist/test/yaml/CMakeFiles/TeuchosParameterList_YamlParser_test.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,23410,3,8112,0,0,0.98,0,32512
0,128,0,96%,0,1808,0,226880,24.86,0,2,0,0,27.03,0,16,0,530,16,packages/teuchos/parameterlist/test/yaml/CMakeFiles/TeuchosParameterList_YamlParser_test.dir/YamlParameterList.cpp.o,20944,3,526488,0,0,1.10,0,38656
0,0,0,97%,0,279,0,49024,0.43,0,5,0,0,0.67,0,8,0,40,12,packages/teuchos/parameterlist/test/Dependencies/TeuchosParameterList_Dependencies_test.exe,6726,6,1657488,0,0,0.21,0,1024
0,0,0,97%,0,258,0,49024,0.59,0,5,0,0,0.91,0,17,0,28,21,packages/teuchos/parameterlist/test/Dependencies/TeuchosParameterList_Dependencies_Serialization_test.exe,6911,6,4483336,0,0,0.30,0,1024
0,0,0,93%,0,1359,0,143616,11.24,0,2,0,0,12.93,0,0,0,235,1,packages/teuchos/parameterlist/test/Dependencies/CMakeFiles/TeuchosParameterList_Dependencies_test.dir/cxx_main.cpp.o,18222,3,8024,0,0,0.88,0,32512
0,128,0,98%,0,2043,0,352512,86.50,0,3,0,0,89.17,0,7,0,448,7,packages/teuchos/parameterlist/test/Dependencies/CMakeFiles/TeuchosParameterList_Dependencies_test.dir/Dependencies_UnitTests.cpp.o,37150,3,2968776,0,0,1.15,0,41600
0,128,0,99%,0,2064,0,592064,220.55,0,3,0,0,223.69,0,16,0,668,16,packages/teuchos/parameterlist/test/Dependencies/CMakeFiles/TeuchosParameterList_Dependencies_Serialization_test.dir/Dependencies_SerializationTests.cpp.o,49007,3,8102088,0,0,1.52,0,44800
0,128,0,93%,0,1289,0,143616,10.77,0,2,0,0,12.45,0,0,0,222,1,packages/teuchos/parameterlist/test/Dependencies/CMakeFiles/TeuchosParameterList_Dependencies_Serialization_test.dir/cxx_main.cpp.o,17980,3,8024,0,0,0.89,0,32384
0,256,0,90%,0,1867,0,144064,12.02,0,1,0,0,14.41,0,1,0,318,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_FileInputSource.cpp.o,23537,3,57640,0,0,1.02,0,31488
0,256,0,92%,0,2336,0,152192,12.91,0,1,0,0,15.09,0,0,0,307,5,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_TreeBuildingXMLHandler.cpp.o,18967,3,55768,0,0,1.06,0,33408
0,128,0,90%,0,1176,0,106752,7.88,0,1,0,0,9.53,0,1,0,192,1,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLInputStream.cpp.o,17295,3,12408,0,0,0.79,0,27520
0,128,0,96%,0,2390,0,244032,26.30,0,1,0,0,28.30,0,8,0,513,13,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardConditionXMLConverters.cpp.o,22981,3,573656,0,0,1.12,0,38016
0,128,0,91%,0,1783,0,186368,13.55,0,1,0,0,15.82,0,1,0,359,6,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterListAcceptor.cpp.o,21190,3,18288,0,0,0.95,0,33792
0,256,0,97%,0,1511,0,232832,33.72,0,1,0,0,35.71,0,0,0,341,11,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ValidatorFactory.cpp.o,29244,3,1100808,0,0,1.10,0,34560
0,128,0,95%,0,1899,0,230080,27.29,0,1,0,0,29.76,0,8,0,366,36,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardConditions.cpp.o,24683,3,635896,0,0,1.08,0,38016
0,384,0,91%,0,1870,0,192448,14.13,0,1,0,0,16.51,0,0,0,253,2,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ConditionXMLConverter.cpp.o,19987,3,31736,0,0,0.97,0,33920
0,128,0,93%,0,2256,0,204352,16.21,0,1,0,0,18.56,0,0,0,388,2,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_DependencyXMLConverter.cpp.o,22072,3,104624,0,0,1.05,0,34304
0,128,0,93%,0,1627,0,193344,14.98,0,1,0,0,17.16,0,0,0,220,2,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ValidatorXMLConverter.cpp.o,20040,3,56648,0,0,1.03,0,34048
0,128,0,93%,0,1879,0,196864,16.36,0,2,0,0,18.58,0,0,0,224,9,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_DependencySheet.cpp.o,21183,3,116376,0,0,1.00,0,34304
0,128,0,98%,0,1472,0,423872,91.40,0,1,0,0,93.71,0,0,0,523,7,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterEntryXMLConverterDB.cpp.o,29567,3,4367824,0,0,1.12,0,35072
0,128,0,89%,0,1318,0,105728,7.59,0,1,0,0,9.51,0,1,0,277,1,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StringInputStream.cpp.o,17276,3,9480,0,0,0.93,0,27392
0,128,0,93%,0,1699,0,192896,13.68,0,1,0,0,15.81,0,0,0,286,2,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_FunctionObjectXMLConverter.cpp.o,22364,3,31712,0,0,1.03,0,34048
0,256,0,83%,0,2007,0,106880,7.62,0,1,0,0,10.10,0,1,0,319,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_FileInputStream.cpp.o,17308,3,16512,0,0,0.85,0,27520
0,256,0,94%,0,1483,0,145600,15.22,0,1,0,0,17.25,0,0,0,274,32,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLPerfTestArchive.cpp.o,24250,3,114376,0,0,1.01,0,32384
0,128,0,94%,0,1518,0,198272,21.24,0,2,0,0,23.63,0,0,0,264,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_VerboseObjectParameterListHelpers.cpp.o,21744,3,384448,0,0,1.11,0,35456
0,256,0,86%,0,1641,0,105664,7.30,0,1,0,0,9.46,0,0,0,233,0,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ExpatHandlerAdapter.cpp.o,17244,3,6256,0,0,0.89,0,27392
0,256,0,98%,0,1689,0,331392,71.52,0,1,0,0,73.78,0,0,0,455,8,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_FunctionObjectXMLConverterDB.cpp.o,26703,3,3672184,0,0,1.06,0,35712
0,128,0,96%,0,1939,0,203200,29.95,0,2,0,0,31.87,0,1,0,305,40,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterList.cpp.o,20548,3,587888,0,0,0.85,0,34304
0,128,0,94%,0,2356,0,256576,22.97,0,2,0,0,25.43,0,0,0,248,11,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLParameterListReader.cpp.o,22408,3,254128,0,0,1.13,0,40320
0,1536,0,96%,0,2088,0,285760,44.74,0,1,0,0,47.63,0,0,0,342,8,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ConditionXMLConverterDB.cpp.o,23451,3,1633848,0,0,1.19,0,38272
0,128,0,91%,0,2527,0,191552,15.18,0,1,0,0,17.65,0,1,0,291,7,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_Dependency.cpp.o,21151,3,77608,0,0,1.00,0,34176
0,256,0,94%,0,1618,0,177600,13.90,0,1,0,0,15.77,0,1,0,331,4,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterListNonAcceptor.cpp.o,19597,3,86864,0,0,0.96,0,33792
0,128,0,93%,0,1433,0,168832,13.54,0,1,0,0,15.47,0,0,0,238,10,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ValidatorMaps.cpp.o,19370,3,35200,0,0,1.00,0,33024
0,768,0,98%,0,2068,0,522304,140.81,0,1,0,0,143.83,0,0,0,690,8,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_DependencyXMLConverterDB.cpp.o,35846,3,6387704,0,0,1.27,0,42112
0,256,0,97%,0,2040,0,278016,48.26,0,2,0,0,50.64,0,0,0,372,28,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_YamlParser.cpp.o,24025,3,1575752,0,0,0.99,0,35968
0,128,0,91%,0,1626,0,147584,12.39,0,1,0,0,14.58,0,0,0,247,1,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLInputSource.cpp.o,18824,3,15784,0,0,0.92,0,33408
0,128,0,96%,0,1551,0,187904,21.06,0,2,0,0,22.92,0,1,0,378,13,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterListModifier.cpp.o,19944,3,330488,0,0,0.99,0,33920
0,128,0,92%,0,2053,0,177536,12.93,0,1,0,0,15.17,0,1,0,364,6,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterListAcceptorDefaultBase.cpp.o,24356,3,21736,0,0,1.04,0,33408
0,128,0,94%,0,1329,0,162112,18.18,0,2,0,0,20.18,0,0,0,214,15,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLObjectImplem.cpp.o,20247,3,221624,0,0,0.91,0,31872
0,256,0,94%,0,1788,0,176448,12.64,0,1,0,0,14.39,0,0,0,423,1,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterListAcceptorHelpers.cpp.o,20037,3,13672,0,0,0.92,0,33536
0,256,0,93%,0,1610,0,191488,13.85,0,1,0,0,15.86,0,0,0,452,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterXMLFileReader.cpp.o,19939,3,9600,0,0,0.93,0,33792
0,128,0,94%,0,1578,0,146496,13.75,0,1,0,0,15.59,0,0,0,286,28,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLObject.cpp.o,19713,3,130048,0,0,0.94,0,31616
0,128,0,97%,0,2191,0,231168,34.64,0,2,0,0,36.78,0,4,0,395,68,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardParameterEntryValidators.cpp.o,25515,3,1006752,0,0,1.05,0,36224
0,384,0,97%,0,1504,0,213568,20.53,0,1,0,0,22.19,0,4,0,226,12,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardValidatorXMLConverters.cpp.o,20680,3,326600,0,0,1.05,0,35328
0,128,0,94%,0,2306,0,239872,27.45,0,2,0,0,30.07,0,6,0,384,58,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardDependencies.cpp.o,21867,3,571232,0,0,0.99,0,39552
0,128,0,98%,0,1459,0,384384,91.84,0,1,0,0,94.21,0,0,0,425,9,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ValidatorXMLConverterDB.cpp.o,26792,3,3988424,0,0,1.02,0,36480
0,128,0,94%,0,1563,0,192320,13.40,0,1,0,0,15.27,0,1,0,315,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardParameterEntryXMLConverters.cpp.o,19969,3,31856,0,0,1.05,0,34048
0,128,0,92%,0,1988,0,178560,14.43,0,1,0,0,16.50,0,0,0,341,14,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterEntry.cpp.o,19578,3,60240,0,0,0.76,0,33536
0,640,0,95%,0,1674,0,201472,15.26,0,1,0,0,17.10,0,0,0,237,2,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_ParameterEntryXMLConverter.cpp.o,26932,3,92248,0,0,0.99,0,34304
0,128,0,96%,0,2034,0,258624,28.42,0,1,0,0,30.77,0,7,0,295,14,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StandardDependencyXMLConverters.cpp.o,22471,3,531080,0,0,1.18,0,40320
0,256,0,95%,0,1379,0,144064,12.23,0,1,0,0,13.93,0,1,0,280,3,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_StringInputSource.cpp.o,18657,3,57800,0,0,0.99,0,31488
0,128,0,95%,0,1698,0,178944,23.77,0,1,0,0,25.82,0,0,0,363,1,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_VerbosityLevelCommandLineProcessorHelpers.cpp.o,19749,3,589144,0,0,0.89,0,31872
0,128,0,93%,0,1940,0,194048,15.80,0,1,0,0,17.96,0,0,0,506,8,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLParameterListCoreHelpers.cpp.o,20206,3,85944,0,0,0.97,0,34816
0,128,0,94%,0,2631,0,251072,20.52,0,1,0,0,23.02,0,0,0,254,7,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLParameterListWriter.cpp.o,28025,3,158208,0,0,1.19,0,40064
0,128,0,93%,0,1932,0,170688,18.18,0,2,0,0,20.30,0,0,0,341,8,packages/teuchos/parameterlist/src/CMakeFiles/teuchosparameterlist.dir/Teuchos_XMLParser.cpp.o,19680,3,221920,0,0,0.89,0,33792
0,0,0,86%,0,264,0,81280,1.50,0,57,0,0,2.35,0,49,0,20,536,packages/teuchos/parameterlist/src/libteuchosparameterlist.so.12.17,7689,143,13249224,0,0,0.54,0,1024
0,0,0,96%,0,224,0,49024,0.29,0,2,0,0,0.48,0,1,0,32,8,packages/teuchos/comm/example/TimeMonitor/TeuchosComm_TimeMonitor_example.exe,6637,3,86848,0,0,0.17,0,1024
0,128,0,94%,0,1424,0,207040,17.54,0,2,0,0,19.46,0,0,0,297,4,packages/teuchos/comm/example/TimeMonitor/CMakeFiles/TeuchosComm_TimeMonitor_example.dir/cxx_main.cpp.o,19815,3,121456,0,0,0.82,0,35584
0,0,0,96%,0,240,0,49024,0.33,0,2,0,0,0.53,0,10,0,31,14,packages/teuchos/comm/test/StackedTimer/TeuchosComm_stacked_timer.exe,6692,3,920480,0,0,0.17,0,1024
0,1920,0,96%,0,2671,0,404928,56.68,0,2,0,0,60.03,1,9,0,433,10,packages/teuchos/comm/test/StackedTimer/CMakeFiles/TeuchosComm_stacked_timer.dir/stacked_timer.cpp.o,37489,3,1627248,0,0,1.47,0,59648
0,0,0,96%,0,223,0,49024,0.29,0,4,0,0,0.49,0,3,0,26,8,packages/teuchos/comm/test/TimeMonitor/TeuchosComm_UnitTest_TimeMonitor_UnitTests.exe,6643,6,160704,0,0,0.19,0,1024
0,0,0,96%,0,256,0,49024,0.37,0,4,0,0,0.55,0,3,0,39,7,packages/teuchos/comm/test/TimeMonitor/TeuchosComm_SyncTimeMonitor.exe,6669,6,473880,0,0,0.16,0,1024
0,0,0,96%,0,226,0,49024,0.36,0,4,0,0,0.56,0,2,0,37,6,packages/teuchos/comm/test/TimeMonitor/TeuchosComm_Issue3868.exe,6669,6,471904,0,0,0.18,0,1024
0,128,0,96%,0,2190,0,276160,34.22,0,2,0,0,36.48,0,1,0,321,1,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_Issue3868.dir/TimeMonitor_Issue3868.cpp.o,22446,3,830344,0,0,1.13,0,41728
0,0,0,93%,0,1805,0,143616,11.05,0,2,0,0,12.71,0,0,0,243,1,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_Issue3868.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,19704,3,8112,0,0,0.83,0,32384
0,0,0,93%,0,1552,0,143616,11.21,0,2,0,0,12.97,0,0,0,183,1,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_SyncTimeMonitor.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,18595,3,8112,0,0,0.95,0,32512
0,256,0,95%,0,1796,0,288960,34.34,0,2,0,0,36.94,0,2,0,306,2,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_SyncTimeMonitor.dir/SyncTimeMonitor.cpp.o,29317,3,850920,0,0,1.04,0,43648
0,128,0,93%,0,1731,0,225088,18.06,0,2,0,0,20.49,0,2,0,251,3,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_UnitTest_TimeMonitor_UnitTests.dir/TimeMonitor_UnitTests.cpp.o,24218,3,159240,0,0,1.09,0,39168
0,0,0,91%,0,1663,0,143616,10.86,0,2,0,0,13.04,0,0,0,204,1,packages/teuchos/comm/test/TimeMonitor/CMakeFiles/TeuchosComm_UnitTest_TimeMonitor_UnitTests.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,18132,3,8112,0,0,1.09,0,32384
0,0,0,96%,0,216,0,49024,0.30,0,7,0,0,0.54,0,7,0,30,11,packages/teuchos/comm/test/ParameterList/TeuchosComm_ParameterList_UnitTest_Parallel.exe,6687,9,630152,0,0,0.22,0,1024
0,128,0,96%,0,2119,0,289216,36.05,0,3,0,0,38.57,0,4,0,329,4,packages/teuchos/comm/test/ParameterList/CMakeFiles/TeuchosComm_ParameterList_UnitTest_Parallel.dir/ParameterList_UnitTest_Parallel.cpp.o,22761,3,956600,0,0,1.12,0,42112
0,128,0,95%,0,1962,0,284352,32.94,0,2,0,0,35.60,0,2,0,295,2,packages/teuchos/comm/test/ParameterList/CMakeFiles/TeuchosComm_ParameterList_UnitTest_Parallel.dir/ParameterList_yaml_Parallel.cpp.o,23767,3,834312,0,0,1.06,0,42240
0,0,0,92%,0,1456,0,143616,11.49,0,2,0,0,13.37,0,0,0,253,1,packages/teuchos/comm/test/ParameterList/CMakeFiles/TeuchosComm_ParameterList_UnitTest_Parallel.dir/__/__/__/core/test/UnitTest/Teuchos_StandardUnitTestMain.cpp.o,17975,3,8112,0,0,0.87,0,32384
0,0,0,97%,0,203,0,49024,0.39,0,2,0,0,0.57,0,1,0,29,13,packages/teuchos/comm/test/Time/TeuchosComm_Time_test.exe,6639,3,157696,0,0,0.16,0,1024
0,0,0,97%,0,206,0,49024,0.45,0,5,0,0,0.63,0,10,0,34,17,packages/teuchos/comm/test/Time/TeuchosComm_TimeMonitor_UnitTests.exe,6695,6,914312,0,0,0.16,0,1024
0,128,0,97%,0,2054,0,299008,50.83,0,3,0,0,53.83,0,9,0,374,12,packages/teuchos/comm/test/Time/CMakeFiles/TeuchosComm_TimeMonitor_UnitTests.dir/TimeMonitor_UnitTests.cpp.o,25954,3,1577936,0,0,1.42,0,41856
0,0,0,90%,0,1342,0,143616,10.86,0,2,0,0,13.01,0,0,0,220,1,packages/teuchos/comm/test/Time/CMakeFiles/TeuchosComm_TimeMonitor_UnitTests.dir/__/UnitTesting/Teuchos_StandardParallelUnitTestMain.cpp.o,18793,3,8328,0,0,0.96,0,32512
0,128,0,92%,0,1714,0,224832,18.71,0,2,0,0,21.37,0,0,0,246,9,packages/teuchos/comm/test/Time/CMakeFiles/TeuchosComm_Time_test.dir/cxx_main.cpp.o,21781,3,187472,0,0,1.11,0,39424
0,0,0,96%,0,228,0,49024,0.36,0,4,0,0,0.58,0,2,0,38,7,packages/teuchos/comm/test/Comm/TeuchosComm_reduceAllInPlace.exe,6669,6,472992,0,0,0.19,0,1024
0,0,0,97%,0,207,0,49024,0.44,0,2,0,0,0.78,0,1,0,31,6,packages/teuchos/comm/test/Comm/TeuchosComm_Comm_test.exe,6841,3,2192376,0,0,0.32,0,1024
0,0,0,97%,0,207,0,49024,0.36,0,4,0,0,0.57,0,2,0,36,6,packages/teuchos/comm/test/Comm/TeuchosComm_Issue_1029.exe,6667,6,467296,0,0,0.20,0,1024
0,0,0,98%,0,222,0,49024,0.79,0,4,0,0,1.25,0,3,0,34,9,packages/teuchos/comm/test/Comm/TeuchosComm_DefaultMpiComm_UnitTests.exe,7075,6,5197304,0,0,0.43,0,1024
0,0,0,97%,0,210,0,49024,0.42,0,2,0,0,0.53,0,1,0,29,6,packages/teuchos/comm/test/Comm/TeuchosComm_waterman_mpi.exe,6631,3,73112,0,0,0.10,0,1024
0,0,0,97%,0,225,0,49024,0.39,0,2,0,0,0.57,0,1,0,35,6,packages/teuchos/comm/test/Comm/TeuchosComm_waterman_teuchoscomm.exe,6665,3,542016,0,0,0.16,0,1024
0,0,0,86%,0,212,0,49024,0.42,0,4,0,0,0.68,0,3,0,33,9,packages/teuchos/comm/test/Comm/TeuchosComm_DefaultMpiComm_TagTests.exe,6686,6,765968,0,0,0.17,0,1024
