symbol_stack_unwind,num_filesystem_inputs,exit_status,perc_cpu_used,avg_size_unshared_data_area_Kb,num_waits,avg_size_unshared_text_area_Kb,max_resident_size_Kb,cpu_sec_user_mode,num_swapped,symbol_ro_data_local,avg_total_memory_used_Kb,symbol_unique_global,elapsed_real_time_sec,num_major_page_faults,symbol_ro_data_global,num_signals,num_involuntary_context_switch,symbol_text_global,FileName,num_minor_page_faults,symbol_text_local,FileSize,symbol_debug,num_socket_msg_sent,cpu_sec_kernel_mode,num_socket_msg_recv,num_filesystem_outputs
0,128,0,81%,0,133,0,32384,0.33,0,0,0,0,0.59,0,0,0,48,6,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_set_fn.c.o,2175,0,39248,0,0,0.15,0,256
0,0,0,93%,0,154,0,57408,2.73,0,0,0,0,3.05,0,0,0,62,8,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_eval.c.o,2926,2,172656,0,0,0.12,0,1024
0,128,0,83%,0,139,0,48256,1.47,0,0,0,0,1.96,0,0,0,74,1,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_remap.c.o,2509,3,102896,0,0,0.17,0,640
0,0,0,90%,0,154,0,36032,0.54,0,0,0,0,0.79,0,0,0,55,2,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_invert.c.o,2260,0,68376,0,0,0.17,0,384
0,128,0,82%,0,145,0,33024,0.34,0,0,0,0,0.58,0,0,0,73,2,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_point_assign.c.o,2185,0,41448,0,0,0.13,0,256
0,0,0,84%,0,139,0,37696,0.68,0,0,0,0,0.94,0,0,0,71,1,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_set_method.c.o,2286,0,58760,0,0,0.11,0,384
0,0,0,77%,0,142,0,35072,0.37,0,0,0,0,0.66,0,0,0,65,2,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_init.c.o,2217,0,40640,0,0,0.14,0,256
0,0,0,81%,0,146,0,39424,0.77,0,0,0,0,1.13,0,0,0,94,2,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_set_part_sizes.c.o,2310,0,59000,0,0,0.14,0,384
0,128,0,80%,0,131,0,33728,0.44,0,0,0,0,0.66,0,0,0,52,1,packages/zoltan/src/CMakeFiles/zoltan.dir/lb/lb_copy.c.o,2199,0,43504,0,0,0.09,0,256
0,128,0,79%,0,120,0,39040,0.69,0,0,0,0,1.06,0,0,0,56,3,packages/zoltan/src/CMakeFiles/zoltan.dir/order/perm.c.o,2302,0,57320,0,0,0.15,0,384
